"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
8.460403007E0;-1.552343726E0;1.265623760E1;1.010369420E0;1.279105030E1
8.462572003E0;-1.537388563E0;1.252283764E1;1.001396298E0;1.265653273E1
8.464746583E0;-1.613958836E0;1.245105267E1;8.392825127E-1;1.258324166E1
8.466910584E0;-1.671386600E0;1.243191051E1;6.382854581E-1;1.255998967E1
8.469082186E0;-1.747956991E0;1.237986660E1;4.953143001E-1;1.251246526E1
8.471253023E0;-1.824527264E0;1.234158134E1;4.474578202E-1;1.248373936E1
8.473426658E0;-1.847857237E0;1.226022530E1;4.719842672E-1;1.240767786E1
8.475598898E0;-1.871785522E0;1.218844032E1;4.917250574E-1;1.234112848E1
8.477770896E0;-1.886142492E0;1.207358456E1;5.114658475E-1;1.223072258E1
8.479939170E0;-1.808973908E0;1.191565895E1;5.694918036E-1;1.206563864E1
8.482109479E0;-1.703689694E0;1.174875927E1;5.754738450E-1;1.188558257E1
8.484274111E0;-1.622333765E0;1.159621716E1;5.186443329E-1;1.172063186E1
8.486428214E0;-1.579262972E0;1.145743275E1;4.289134443E-1;1.157371174E1
8.488623934E0;-1.531406522E0;1.132881927E1;3.433700502E-1;1.143701251E1
8.490794090E0;-1.478166223E0;1.119482040E1;3.248256743E-1;1.129665840E1
8.492972303E0;-1.415952802E0;1.106142044E1;2.925225794E-1;1.115551496E1
8.495131390E0;-1.425524116E0;1.099980545E1;1.256231815E-1;1.109250288E1
8.497282819E0;-1.411167145E0;1.094716358E1;6.580262445E-3;1.103774554E1
8.499478335E0;-1.382453322E0;1.077547836E1;-9.332008660E-2;1.086419899E1
8.501647911E0;-1.381855130E0;1.058405304E1;-2.021935135E-1;1.067579433E1
8.503824436E0;-1.482353687E0;1.040758228E1;-2.823530734E-1;1.051640931E1
8.505990694E0;-1.591825247E0;1.013479996E1;-2.859423161E-1;1.026303273E1
8.508162600E0;-1.739582062E0;9.838089943E0;-3.176472187E-1;9.995752059E0
8.510335421E0;-1.805982947E0;9.503094673E0;-2.781656384E-1;9.677177217E0
8.512505090E0;-1.901097536E0;9.163912773E0;-1.950150430E-1;9.361062975E0
8.514675356E0;-1.962712765E0;8.833703041E0;-1.022931710E-1;9.049696940E0
8.516842267E0;-2.052443504E0;8.536993027E0;1.046859920E-1;8.780873159E0
8.519004194E0;-2.090728760E0;8.325826645E0;3.732803464E-1;8.592431221E0
8.521189345E0;-2.133201361E0;8.105687141E0;5.796613097E-1;8.401709309E0
8.523362878E0;-2.185245275E0;7.899903774E0;6.765705943E-1;8.224446749E0
8.525551557E0;-2.289931297E0;7.689335346E0;5.389832854E-1;8.041154544E0
8.527738894E0;-2.395215511E0;7.460222721E0;3.104687333E-1;7.841452112E0
8.529879434E0;-2.490330219E0;7.240681171E0;1.968096644E-1;7.659500145E0
8.532056094E0;-2.537588358E0;6.963113785E0;1.794617027E-1;7.413266133E0
8.534215203E0;-2.618944407E0;6.795616150E0;2.518445849E-1;7.287159553E0
8.536366804E0;-2.680559635E0;6.642475605E0;3.098705411E-1;7.169651447E0
8.538540399E0;-2.757129908E0;6.537191391E0;3.391826153E-1;7.102934707E0
8.540713627E0;-2.828316450E0;6.436094761E0;5.114658475E-1;7.048708181E0
8.542889916E0;-2.799602509E0;6.335596085E0;6.221339107E-1;6.954466375E0
8.545059726E0;-2.818745136E0;6.235097408E0;7.184450030E-1;6.880256322E0
8.547230665E0;-2.822932482E0;6.129813194E0;8.045865893E-1;6.796390010E0
8.549399763E0;-2.760719061E0;5.986244202E0;8.775677085E-1;6.650324387E0
8.551570438E0;-2.703291416E0;5.828916073E0;8.733802438E-1;6.484353485E0
8.553742578E0;-2.654836655E0;5.647061348E0;8.985049129E-1;6.304345375E0
8.555912459E0;-2.559123755E0;5.441876888E0;8.614161611E-1;6.074963067E0
8.558083459E0;-2.429911375E0;5.241477966E0;8.099704385E-1;5.833833446E0
8.560254368E0;-2.295315027E0;5.007579803E0;8.255237937E-1;5.570082234E0
8.562426945E0;-2.209173441E0;4.811966419E0;8.410771489E-1;5.361238559E0
8.564598239E0;-2.132603168E0;4.644468784E0;8.805587292E-1;5.185987875E0
8.566767724E0;-2.026720762E0;4.424927235E0;9.720842242E-1;4.963116543E0
8.568938898E0;-1.926222205E0;4.238885403E0;1.011565804E0;4.764635014E0
8.571109095E0;-1.840080619E0;4.128815651E0;9.834501147E-1;4.626033884E0
8.573278346E0;-1.743769526E0;3.861417532E0;8.799605370E-1;4.327309564E0
8.575442824E0;-1.676770449E0;3.718446493E0;8.997012973E-1;4.177064266E0
8.577622980E0;-1.604985833E0;3.723232031E0;1.014556766E0;4.179445144E0
8.579794977E0;-1.571486235E0;3.689732552E0;1.110269666E0;4.161297156E0
8.581968084E0;-1.528415442E0;3.584448338E0;1.230509043E0;4.086376898E0
8.584130946E0;-1.447059512E0;3.474378586E0;1.211964726E0;3.954003830E0
8.586288110E0;-1.350748420E0;3.317050457E0;1.107876897E0;3.748964690E0
8.588477807E0;-1.259821177E0;3.207578659E0;1.017547846E0;3.593203845E0
8.590648645E0;-1.183250785E0;3.092723370E0;1.027717352E0;3.467163569E0
8.592823939E0;-1.092323542E0;2.992822886E0;1.028913736E0;3.347958037E0
8.594989618E0;-1.030110121E0;2.925823927E0;9.858429432E-1;3.254759411E0
8.597163477E0;-9.583254457E-1;2.806781054E0;9.678967595E-1;3.119812764E0
8.599334620E0;-8.913264275E-1;2.630310297E0;9.110672474E-1;2.922847685E0
8.601501725E0;-8.243274093E-1;2.539382935E0;8.398807645E-1;2.798817798E0
8.603664739E0;-7.525427341E-1;2.444268227E0;8.356932998E-1;2.690567045E0
8.605844304E0;-6.897311211E-1;2.377269268E0;8.123632669E-1;2.605201004E0
8.608013168E0;-5.988038778E-1;2.271985054E0;9.278169870E-1;2.526128764E0
8.610190710E0;-5.222335458E-1;2.166700840E0;1.067198873E0;2.471079489E0
8.612359045E0;-4.217349887E-1;2.124228239E0;1.201196909E0;2.476505608E0
8.614532486E0;-2.925225794E-1;2.014158487E0;1.264008522E0;2.395855049E0
8.616700220E0;-1.968096644E-1;1.909472466E0;1.245464206E0;2.288230807E0
8.618861832E0;-8.195417374E-2;1.790429592E0;1.188634634E0;2.150629420E0
8.621042974E0;4.187439568E-3;1.685145378E0;1.160519004E0;2.046102842E0
8.623213781E0;9.990034252E-2;1.566102386E0;1.104287624E0;1.918881945E0
8.625387324E0;1.812563092E-1;1.408774376E0;9.996016622E-1;1.736865733E0
8.627555761E0;2.392822653E-1;1.284945726E0;8.668000102E-1;1.568337904E0
8.629727097E0;3.158525825E-1;1.185045362E0;6.951149702E-1;1.409709255E0
8.631895484E0;4.785645306E-1;9.846464992E-1;6.634100676E-1;1.280103768E0
8.634052660E0;5.024927258E-1;8.883354068E-1;9.840483069E-1;1.417741092E0
8.636242966E0;5.216353536E-1;7.842476368E-1;3.918247223E-1;1.020134506E0
8.638425471E0;6.317051649E-1;6.891329288E-1;1.106680483E-1;9.413835700E-1
8.640597225E0;7.369893789E-1;5.605186820E-1;6.819544733E-2;9.284315573E-1
8.642752234E0;7.992027402E-1;4.791627228E-1;1.405783296E-1;9.423821951E-1
8.644932124E0;8.805587292E-1;3.218346536E-1;-2.572284266E-2;9.378821271E-1
8.647093135E0;9.475577474E-1;1.980060786E-1;-1.016949639E-1;9.733519186E-1
8.649264695E0;1.043868899E0;6.879365444E-2;1.854437590E-2;1.046297634E0
8.651436164E0;1.120439172E0;-2.153540403E-2;1.914258115E-2;1.120809596E0
8.653607937E0;1.197009563E0;-1.028913707E-1;5.982056609E-4;1.201423692E0
8.655766485E0;1.249651670E0;-1.842473447E-1;2.991028316E-2;1.263515337E0
8.657937700E0;1.354935765E0;-2.895315289E-1;1.830509305E-1;1.397564695E0
8.660108710E0;1.412363529E0;-3.565305769E-1;4.175475538E-1;1.515331895E0
8.662282314E0;1.421934843E0;-3.852444589E-1;3.511467278E-1;1.514468889E0
8.664453354E0;1.484148264E0;-4.803591371E-1;3.182454109E-1;1.592080749E0
8.666625983E0;1.518245935E0;-5.617151260E-1;3.810569942E-1;1.663069162E0
8.668798855E0;1.551745534E0;-6.095715761E-1;4.480560422E-1;1.726338879E0
8.670979225E0;1.561316729E0;-6.239284873E-1;5.629115105E-1;1.773095049E0
8.673146044E0;1.537388563E0;-5.958128572E-1;7.537391186E-1;1.812920079E0
8.675308061E0;1.513460279E0;-5.533402562E-1;1.054636598E0;1.925877931E0
8.677489397E0;1.456032634E0;-4.869394004E-1;1.307677627E0;2.016720552E0
8.679660031E0;1.389033556E0;-4.205385745E-1;1.555334687E0;2.127282986E0
8.681834459E0;1.245464206E0;-2.967100143E-1;1.779063582E0;2.191867959E0
8.684001584E0;1.097707391E0;-1.968096644E-1;1.965105653E0;2.259499012E0
8.686167060E0;9.158528447E-1;-6.819544733E-2;2.140978098E0;2.329640373E0
8.688344541E0;7.148557901E-1;8.853443712E-2;2.345564365E0;2.453676698E0
8.690514991E0;4.707878530E-1;3.314059377E-1;2.535195589E0;2.599747636E0
8.692688046E0;2.123630047E-1;5.647061467E-1;2.739183664E0;2.804838360E0
8.694855526E0;-1.465603858E-1;8.745766878E-1;2.913859844E0;3.045807532E0
8.697020403E0;-5.294120312E-1;1.222134113E0;3.165106058E0;3.433916896E0
8.699199694E0;-9.026923180E-1;1.617548108E0;3.611965895E0;4.059262609E0
8.701371376E0;-1.323829174E0;1.989033818E0;4.010969162E0;4.668688556E0
8.703544258E0;-1.553540111E0;2.254637241E0;5.056034088E0;5.749813620E0
8.705712267E0;-2.261815548E0;2.736192703E0;4.842474937E0;6.004342062E0
8.707883165E0;-2.836092949E0;3.155534744E0;4.901697159E0;6.482858766E0
8.710054299E0;-3.491128206E0;3.626920938E0;5.209175110E0;7.244172622E0
8.712225299E0;-4.108476639E0;4.017549038E0;5.426323414E0;7.903497097E0
8.714396492E0;-4.692325115E0;4.360321045E0;5.629713535E0;8.527836132E0
8.716567472E0;-5.199603558E0;4.783850670E0;5.842076302E0;9.167931059E0
8.718739815E0;-5.592026711E0;5.169693470E0;6.345765591E0;9.912882237E0
8.720910694E0;-6.147161484E0;5.698507309E0;6.725028038E0;1.074646835E1
8.723080127E0;-6.597012043E0;6.289534092E0;7.271189690E0;1.165971726E1
8.725249438E0;-7.003791809E0;6.875775814E0;7.788039684E0;1.252928389E1
8.727420855E0;-7.392027378E0;7.605587006E0;8.304888725E0;1.347064212E1
8.729593900E0;-7.804191113E0;8.445467949E0;8.830712318E0;1.449871746E1
8.731762734E0;-8.274380684E0;9.390034676E0;9.350552559E0;1.562277056E1
8.733925861E0;-8.801400185E0;1.053021431E1;9.912865639E0;1.692970655E1
8.736107572E0;-9.520442963E0;1.173260784E1;1.029272652E1;1.828204420E1
8.738278430E0;-1.011505985E1;1.310309696E1;1.063848972E1;1.967696749E1
8.740451557E0;-1.072403336E1;1.460638809E1;1.121336555E1;2.130941181E1
8.742619557E0;-1.136231804E1;1.610967827E1;1.180199909E1;2.297631798E1
8.744790098E0;-1.199522018E1;1.788036728E1;1.285304642E1;2.507575808E1
8.746962380E0;-1.250848007E1;1.930230141E1;1.377189064E1;2.680869048E1
8.749136707E0;-1.294038486E1;2.048136520E1;1.420020580E1;2.808176857E1
8.751303883E0;-1.327179050E1;2.154617119E1;1.449033546E1;2.916072252E1
8.753476500E0;-1.348834133E1;2.237229347E1;1.455254936E1;2.990370479E1
8.755646737E0;-1.356072426E1;2.295075798E1;1.455912971E1;3.037431139E1
8.757816507E0;-1.349970722E1;2.330489540E1;1.424686623E1;3.046856482E1
8.759987263E0;-1.325623703E1;2.337787628E1;1.360140228E1;3.012060862E1
8.762155364E0;-1.280160141E1;2.309313202E1;1.290090370E1;2.938719213E1
8.764319528E0;-1.223210907E1;2.248356056E1;1.200598717E1;2.827151775E1
8.766501209E0;-1.159561825E1;2.164068794E1;1.113200951E1;2.695736213E1
8.768675119E0;-1.092502975E1;2.058664894E1;1.028255749E1;2.547346420E1
8.770860880E0;-1.014437199E1;1.938964081E1;9.592227936E0;2.389303854E1
8.773029195E0;-9.372686386E0;1.808734703E1;8.940183640E0;2.224693813E1
8.775200133E0;-8.572885513E0;1.668455315E1;8.270193100E0;2.050036033E1
8.777367715E0;-7.762914658E0;1.533918953E1;7.627720356E0;1.880786264E1
8.779537984E0;-6.915257454E0;1.405603886E1;7.066603661E0;1.718516515E1
8.781708648E0;-6.038288116E0;1.276331615E1;6.682555676E0;1.562113034E1
8.783878103E0;-5.123631477E0;1.154237843E1;6.283552170E0;1.410535810E1
8.786048298E0;-4.252045631E0;1.037827015E1;5.975476265E0;1.270805650E1
8.788222167E0;-3.466601849E0;9.218947411E0;5.551946640E0;1.130621206E1
8.790392669E0;-2.733799934E0;8.174480438E0;5.109274387E0;1.002000386E1
8.792560984E0;-2.015354872E0;7.268198967E0;4.785047054E0;8.932247578E0
8.794719349E0;-1.406979680E0;6.418746948E0;4.560719967E0;7.998754329E0
8.796883697E0;-9.517452121E-1;5.602794170E0;4.302893162E0;7.128254416E0
8.799079285E0;-5.545366406E-1;5.026124001E0;3.976273060E0;6.432742868E0
8.801251373E0;-1.854437590E-1;4.520640373E0;3.601796389E0;5.783036918E0
8.803426697E0;4.905286431E-2;4.076771736E0;3.418147087E0;5.320357458E0
8.805592376E0;2.171486616E-1;3.704089403E0;3.372085333E0;5.013820035E0
8.807761576E0;3.320041299E-1;3.498904943E0;3.579064369E0;5.016200186E0
8.809919016E0;4.043870270E-1;3.379263878E0;3.742374659E0;5.058490023E0
8.812103883E0;5.377869010E-1;3.531806231E0;3.994817495E0;5.359238455E0
8.814276997E0;6.334998012E-1;3.798605919E0;4.671986103E0;6.054600158E0
8.816445495E0;7.381857634E-1;4.176073551E0;5.248656273E0;6.747807140E0
8.818600444E0;7.950153351E-1;4.730011940E0;5.599205017E0;7.372662963E0
8.820774526E0;8.943174481E-1;5.370092392E0;5.906682491E0;8.032844705E0
8.822961284E0;9.601200819E-1;6.053243160E0;6.232704639E0;8.741292264E0
8.825134898E0;9.732806087E-1;6.779464722E0;6.482156754E0;9.430099323E0
8.827300466E0;8.578268886E-1;7.496115208E0;6.540182590E0;9.985068778E0
8.829458507E0;6.699903607E-1;8.121838570E0;6.536593437E0;1.044701884E1
8.831629446E0;3.349951804E-1;8.680562019E0;6.375676155E0;1.077560324E1
8.833795421E0;-3.888336942E-2;9.210572243E0;6.300900459E0;1.115963707E1
8.835986745E0;-3.936193287E-1;9.725627899E0;6.398407936E0;1.164827877E1
8.838157451E0;-7.860422134E-1;1.021735287E1;6.419344902E0;1.209215245E1
8.840328767E0;-1.030708313E0;1.071386337E1;6.363711834E0;1.250384166E1
8.842481263E0;-1.237089276E0;1.125344467E1;6.389434814E0;1.299981862E1
8.844669484E0;-1.319043517E0;1.182174015E1;6.553342819E0;1.358085852E1
8.846839183E0;-1.502094388E0;1.251924801E1;6.721438885E0;1.428865280E1
8.849014711E0;-1.589432478E0;1.338844109E1;6.884150982E0;1.513830192E1
8.851175579E0;-1.896910191E0;1.449213028E1;6.892525673E0;1.615942507E1
8.853326764E0;-2.291127682E0;1.589671707E1;6.722036839E0;1.741093504E1
8.855522604E0;-2.819941521E0;1.765005875E1;6.468397617E0;1.900833532E1
8.857694062E0;-3.597608805E0;1.977129555E1;6.150750637E0;2.101615212E1
8.859871980E0;-4.471587181E0;2.220300102E1;5.888736725E0;2.340182827E1
8.862035717E0;-5.249852657E0;2.474896431E1;5.721239090E0;2.593848037E1
8.864209748E0;-6.004788399E0;2.740499687E1;5.859424591E0;2.866049884E1
8.866379914E0;-6.778268337E0;2.995993423E1;6.012565136E0;3.130005624E1
8.868550356E0;-7.206583500E0;3.204288483E1;6.196812630E0;3.342277368E1
8.870720247E0;-7.319046497E0;3.358625793E1;6.336792469E0;3.495368511E1
8.872891858E0;-7.186842918E0;3.455714417E1;6.202794552E0;3.583743272E1
8.875062002E0;-6.651448727E0;3.466841125E1;5.787041664E0;3.577192140E1
8.877223563E0;-6.124429703E0;3.378127289E1;5.271388054E0;3.473428521E1
8.879405407E0;-5.447260857E0;3.161337471E1;4.728815556E0;3.242591260E1
8.881575798E0;-4.491926193E0;2.887718201E1;4.381258488E0;2.955104850E1
8.883751467E0;-3.851846218E0;2.607817841E1;4.052843571E0;2.667083893E1
8.885918021E0;-3.378665686E0;2.300639153E1;3.806382656E0;2.356263953E1
8.888089499E0;-3.024527788E0;1.963311005E1;3.513859987E0;2.017310067E1
8.890259655E0;-2.742174864E0;1.604447365E1;3.241676569E0;1.659678055E1
8.892429273E0;-2.382653236E0;1.245165062E1;2.663809776E0;1.295440165E1
8.894591320E0;-1.804188251E0;9.031708717E0;1.813161373E0;9.386927706E0
8.896773236E0;-1.183250785E0;5.989833355E0;8.261220455E-1;6.161222579E0
8.898944328E0;-5.389832854E-1;3.382853031E0;-2.297109663E-1;3.433214928E0
8.901117567E0;-4.845465720E-2;1.311266780E0;-1.250848055E0;1.812840114E0
8.903285973E0;5.659025311E-1;-4.259224236E-1;-2.172683001E0;2.285214871E0
8.905453880E0;1.083948612E0;-1.738385677E0;-2.829512835E0;3.493289601E0
8.907615410E0;1.596610904E0;-2.745165825E0;-3.282354355E0;4.567160156E0
8.909800764E0;2.066202402E0;-3.537788391E0;-3.387638569E0;5.316129620E0
8.911967674E0;2.487937450E0;-3.986442566E0;-3.011965513E0;5.581531451E0
8.914130679E0;2.875574589E0;-4.149154663E0;-2.346760750E0;5.567018920E0
8.916313255E0;3.253042459E0;-4.039682865E0;-1.520040631E0;5.404798462E0
8.918494062E0;3.539582968E0;-3.691527128E0;-7.334001660E-1;5.166613584E0
8.920647596E0;3.792623997E0;-3.237488985E0;-9.032905847E-2;4.987333060E0
8.922824131E0;3.978665829E0;-2.769692183E0;3.469592929E-1;4.860180790E0
8.924992820E0;4.082753658E0;-2.306680918E0;7.986045480E-1;4.756829145E0
8.927170514E0;4.125226021E0;-1.852642894E0;1.149751306E0;4.666015804E0
8.929336927E0;4.052843571E0;-1.398604870E0;1.166501045E0;4.443237702E0
8.931499362E0;3.870988846E0;-1.021735311E0;1.126421213E0;4.159004982E0
8.933680169E0;3.540181160E0;-5.491527915E-1;1.104287624E0;3.748853504E0
8.935851352E0;3.047259569E0;-6.699903309E-2;8.955138922E-1;3.176826228E0
8.938026503E0;2.529811859E0;4.486542344E-1;5.772684813E-1;2.633339622E0
8.940196862E0;1.883749604E0;9.882357717E-1;1.052841991E-1;2.129837382E0
8.942347639E0;1.261017561E0;1.532602906E0;-4.666004181E-1;2.038811641E0
8.944537641E0;7.052844763E-1;2.148754835E0;-1.077368379E0;2.505054123E0
8.946705295E0;2.021935135E-1;2.794218540E0;-1.783849239E0;3.321243378E0
8.948881799E0;-2.721835673E-1;3.410968781E0;-2.585444927E0;4.288743101E0
8.951041640E0;-7.232306600E-1;4.056432724E0;-3.392424345E0;5.337251350E0
8.953192570E0;-1.130608678E0;4.716253281E0;-4.141975880E0;6.377874660E0
8.955390974E0;-1.514058471E0;5.404788017E0;-4.810171604E0;7.392013083E0
8.957561130E0;-1.941177368E0;6.078367710E0;-5.258227825E0;8.268233394E0
8.959739485E0;-2.348555326E0;6.857231617E0;-5.535196781E0;9.120073518E0
8.961901615E0;-2.760719061E0;7.587640762E0;-5.611168861E0;9.832551961E0
8.964064671E0;-3.177668571E0;8.385048866E0;-5.505885124E0;1.052242334E1
8.966245914E0;-3.647858143E0;9.263215065E0;-5.305486202E0;1.128105519E1
8.968416304E0;-4.098307133E0;1.020837975E1;-4.895116806E0;1.204032005E1
8.970589726E0;-4.573282242E0;1.127737331E1;-4.476373196E0;1.296657149E1
8.972757562E0;-5.066802025E0;1.234158134E1;-3.990031719E0;1.392506610E1
8.974927717E0;-5.531607628E0;1.331904888E1;-3.273979664E0;1.478900568E1
8.977101088E0;-6.111268997E0;1.414875984E1;-2.753540754E0;1.565621284E1
8.979272668E0;-6.676573277E0;1.494975758E1;-2.242074728E0;1.652570063E1
8.981443791E0;-7.222136974E0;1.563171196E1;-1.658226132E0;1.729911544E1
8.983613052E0;-7.863413334E0;1.618385506E1;-1.150349498E0;1.802980138E1
8.985782231E0;-8.370093346E0;1.642134285E1;-7.220342159E-1;1.844560373E1
8.987953465E0;-8.953344345E0;1.649133301E1;-3.984049559E-1;1.876926120E1
8.990124211E0;-9.555737495E0;1.636571121E1;-2.021935135E-1;1.895229550E1
8.992296330E0;-1.003310490E1;1.602473259E1;-4.785645381E-2;1.890654751E1
8.994474867E0;-1.039980507E1;1.550249958E1;2.697907388E-1;1.866966057E1
8.996664514E0;-1.064746284E1;1.489472294E1;6.023930907E-1;1.831895504E1
8.998813267E0;-1.075633621E1;1.421516132E1;9.170492887E-1;1.784966553E1
9.000981318E0;-1.072642612E1;1.354098320E1;1.125823021E0;1.731132349E1
9.003146408E0;-1.054397297E1;1.289133167E1;1.205982566E0;1.669779004E1
9.005323196E0;-1.019342422E1;1.217468166E1;1.248455167E0;1.592756765E1
9.007496129E0;-9.795618057E0;1.151605701E1;1.342971683E0;1.517818419E1
9.009668136E0;-9.302696228E0;1.089093208E1;1.485344648E0;1.439995859E1
9.011834051E0;-8.713463783E0;1.029452133E1;1.632503271E0;1.358553229E1
9.013998103E0;-8.115258217E0;9.793225288E0;1.721635938E0;1.283466820E1
9.016181798E0;-7.469195843E0;9.287740707E0;1.791625977E0;1.205242455E1
9.018357997E0;-6.794419765E0;8.868398666E0;1.890329838E0;1.133075380E1
9.020510015E0;-6.162714481E0;8.520841599E0;1.873580098E0;1.068148368E1
9.022692215E0;-5.493322372E0;8.144570351E0;1.852642894E0;9.997144721E0
9.024859939E0;-4.818546772E0;7.807182312E0;1.821536183E0;9.353527822E0
9.027036759E0;-4.210769653E0;7.478168964E0;1.771286964E0;8.763050248E0
9.029207922E0;-3.627519131E0;7.202396393E0;1.605584025E0;8.222609617E0
9.031391261E0;-3.120240688E0;6.888338089E0;1.465005636E0;7.702684279E0
9.033544399E0;-2.694318295E0;6.593422890E0;1.232303619E0;7.228495603E0
9.035690801E0;-2.326421738E0;6.460621357E0;1.018744230E0;6.941880597E0
9.037860723E0;-1.967498422E0;6.236892223E0;8.051848412E-1;6.589248612E0
9.040044744E0;-1.709073544E0;6.075376511E0;5.670989752E-1;6.336618449E0
9.042221360E0;-1.517647743E0;5.913262844E0;2.626122832E-1;6.110556222E0
9.044390712E0;-1.365105271E0;5.794818401E0;1.435693540E-2;5.953456041E0
9.046559983E0;-1.202393413E0;5.752345562E0;-1.286142170E-1;5.878075450E0
9.048733485E0;-1.087537885E0;5.785845280E0;-1.764706671E-1;5.889812064E0
9.050904710E0;-1.011565804E0;5.848058701E0;-1.525424421E-1;5.936861556E0
9.053074774E0;-9.541380405E-1;5.948556900E0;-9.571290761E-2;6.025352235E0
9.055244889E0;-9.637092948E-1;6.034698486E0;-1.250249892E-1;6.112442447E0
9.057415747E0;-9.684949517E-1;6.144768715E0;-8.733802289E-2;6.221237253E0
9.059587175E0;-1.055234790E0;6.302096844E0;-8.315058798E-2;6.390372376E0
9.061754656E0;-1.127019525E0;6.412166595E0;-9.810572863E-2;6.511196372E0
9.063914792E0;-1.241874933E0;6.492924213E0;-1.513460279E-1;6.612353878E0
9.066101680E0;-1.390229940E0;6.545566559E0;-1.567298770E-1;6.693410574E0
9.068272589E0;-1.538584948E0;6.659823418E0;-1.381855011E-1;6.836635637E0
9.070445706E0;-1.715653777E0;6.802794933E0;-1.154536903E-1;7.016752550E0
9.072611243E0;-1.926222205E0;7.022336483E0;-1.501496136E-1;7.283274440E0
9.074777727E0;-2.127219439E0;7.189235687E0;-1.178465188E-1;7.498270474E0
9.076955633E0;-2.313859463E0;7.403393269E0;-5.204389244E-2;7.756731662E0
9.079126196E0;-2.490928411E0;7.646862984E0;5.144568533E-2;8.042504865E0
9.081298957E0;-2.644068956E0;7.813762188E0;1.555334777E-1;8.250464886E0
9.083466825E0;-2.816352367E0;7.956733704E0;2.261217386E-1;8.443493526E0
9.085630194E0;-2.916850805E0;8.047062874E0;3.308077157E-1;8.565785035E0
9.087810462E0;-3.022135019E0;8.170890808E0;4.163511395E-1;8.721817755E0
9.089980903E0;-3.117847919E0;8.261817932E0;4.827519655E-1;8.843735673E0
9.092154518E0;-3.194418192E0;8.337790489E0;4.917250574E-1;8.942306825E0
9.094323534E0;-3.280559778E0;8.390432358E0;4.911268353E-1;9.022340781E0
9.096494768E0;-3.318845034E0;8.428717613E0;4.671986103E-1;9.070627735E0
9.098665850E0;-3.376272678E0;8.447261810E0;4.719842672E-1;9.109238082E0
9.100837786E0;-3.443271875E0;8.413763046E0;3.571287692E-1;9.098080609E0
9.103009061E0;-3.510270834E0;8.308478355E0;3.768695593E-1;9.027449506E0
9.105175391E0;-3.571886063E0;8.179265976E0;3.822534084E-1;8.933357690E0
9.107340990E0;-3.648456335E0;8.017151833E0;3.302095234E-1;8.814476471E0
9.109520027E0;-3.729214191E0;7.840083599E0;2.979064286E-1;8.686926819E0
9.111691516E0;-3.867997885E0;7.663014412E0;1.555334777E-1;8.585300704E0
9.113864510E0;-3.991826296E0;7.509873867E0;1.178465188E-1;8.505690476E0
9.116033729E0;-4.068396568E0;7.414160728E0;4.666004330E-2;8.457174889E0
9.118205757E0;-4.173082829E0;7.418946743E0;-5.383851007E-2;8.512243515E0
9.120376879E0;-4.268795490E0;7.347161770E0;-1.112662554E-1;8.497986890E0
9.122546435E0;-4.273581028E0;7.246663570E0;-4.845465720E-2;8.413083594E0
9.124717190E0;-4.311268330E0;7.150950432E0;1.100698411E-1;8.350762963E0
9.126885607E0;-4.359124660E0;7.116852760E0;3.008974493E-1;8.351173588E0
9.129046710E0;-4.440480709E0;7.188637257E0;3.577269912E-1;8.457088337E0
9.131220284E0;-4.459623337E0;7.231708050E0;2.955136001E-1;8.501362827E0
9.133402007E0;-4.387838364E0;7.241279602E0;2.907279432E-1;8.471940658E0
9.135577207E0;-4.306482315E0;7.255636692E0;3.625126183E-1;8.445203913E0
9.137750933E0;-4.264009953E0;7.346563816E0;4.671986103E-1;8.507176695E0
9.139919716E0;-4.206582069E0;7.412964344E0;5.288137794E-1;8.539731675E0
9.142088061E0;-4.110869408E0;7.399205685E0;4.001995921E-1;8.473939566E0
9.144271207E0;-4.044468403E0;7.433303356E0;3.044866920E-1;8.467847164E0
9.146440601E0;-3.915256023E0;7.533802032E0;2.135594189E-1;8.493115472E0
9.148613127E0;-3.772284985E0;7.600800991E0;1.842473447E-1;8.487417557E0
9.150780872E0;-3.671786308E0;7.673183918E0;1.459621787E-1;8.507706571E0
9.152951395E0;-3.556930780E0;7.725826263E0;2.362912297E-1;8.508582818E0
9.155125160E0;-3.409173965E0;7.759325504E0;2.602194548E-1;8.479228360E0
9.157294605E0;-3.232105255E0;7.769495010E0;2.315055877E-1;8.418144210E0
9.159466622E0;-3.078964472E0;7.764709473E0;2.464607358E-1;8.356523099E0
9.161632761E0;-2.950350285E0;7.755736351E0;2.321037948E-1;8.301197824E0
9.163795765E0;-2.830709219E0;7.741379261E0;1.986042857E-1;8.245077999E0
9.165979287E0;-2.734996319E0;7.775477409E0;1.890329868E-1;8.244633847E0
9.168150440E0;-2.620140791E0;7.732406139E0;1.992024779E-1;8.166696033E0
9.170325093E0;-2.548356056E0;7.674978733E0;2.470589429E-1;8.090763577E0
9.172489450E0;-2.476571321E0;7.603792191E0;2.667997181E-1;8.001390084E0
9.174642271E0;-2.400001049E0;7.522436142E0;2.961117923E-1;7.901565208E0
9.176831440E0;-2.313859463E0;7.393822193E0;2.344966233E-1;7.750970320E0
9.179001403E0;-2.261217356E0;7.317251682E0;1.872383654E-1;7.660961710E0
