"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6.932174397E0;7.896314561E-2;4.919044971E0;9.250054359E0;1.047696255E1
6.934353830E0;7.896314561E-2;4.919044971E0;9.221340179E0;1.045161965E1
6.936517965E0;8.853443712E-2;4.914259434E0;9.202198029E0;1.043255638E1
6.938704142E0;9.810572863E-2;4.919044971E0;9.154341698E0;1.039271861E1
6.940867655E0;9.810572863E-2;4.895116806E0;9.145368576E0;1.037350277E1
6.943032938E0;1.172483116E-1;4.890331268E0;9.116654396E0;1.034613331E1
6.945212443E0;1.507478207E-1;4.856831551E0;9.121439934E0;1.033499899E1
6.947382792E0;1.603191197E-1;4.828117847E0;9.126225471E0;1.032590991E1
6.949558950E0;1.651047617E-1;4.813760757E0;9.107681274E0;1.030288360E1
6.951722992E0;1.651047617E-1;4.785047054E0;9.107681274E0;1.028949917E1
6.953885468E0;1.651047617E-1;4.761716843E0;9.088538170E0;1.026171199E1
6.956068471E0;1.794617027E-1;4.756931305E0;9.055039406E0;1.023007041E1
6.958235515E0;1.555334777E-1;4.718646049E0;9.007781029E0;1.017005065E1
6.960385803E0;1.704886109E-1;4.680361271E0;8.979066849E0;1.012711654E1
6.962554749E0;1.417747438E-1;4.666004181E0;8.950352669E0;1.009457815E1
6.964724234E0;1.465603858E-1;4.618147850E0;8.907880783E0;1.003489460E1
6.966902314E0;1.274178028E-1;4.561318398E0;8.864809990E0;9.970291720E0
6.969071656E0;1.178465188E-1;4.532604218E0;8.827122688E0;9.923531818E0
6.971243195E0;1.082752272E-1;4.499104977E0;8.764909744E0;9.852781939E0
6.973414623E0;9.870393574E-2;4.484747887E0;8.712266922E0;9.799301046E0
6.975588054E0;8.913264424E-2;4.460819721E0;8.679366112E0;9.759008829E0
6.977768728E0;7.956135273E-2;4.412963390E0;8.631509781E0;9.694510663E0
6.979940450E0;6.999006122E-2;4.341776848E0;8.565108299E0;9.602968551E0
6.982109264E0;6.580262631E-2;4.260420799E0;8.517850876E0;9.524142949E0
6.984275361E0;1.794617064E-2;4.231108665E0;8.618349075E0;9.600965753E0
6.986438549E0;3.589233849E-3;4.298107624E0;8.550751686E0;9.570219247E0
6.988619926E0;1.256231871E-2;4.365705013E0;8.483752251E0;9.541152463E0
6.990790986E0;-1.136590727E-2;4.346562386E0;8.450253487E0;9.502605840E0
6.992965058E0;-1.555334684E-2;4.289134502E0;8.426922798E0;9.455683187E0
6.995136161E0;-3.469592705E-2;4.226921082E0;8.393424034E0;9.397746148E0
6.997318411E0;-1.555334684E-2;4.155136585E0;8.360522270E0;9.336152022E0
6.999474803E0;-2.991028316E-2;4.121636868E0;8.336593628E0;9.299869806E0
7.001645234E0;-4.905286431E-2;4.083351612E0;8.327621460E0;9.274990337E0
7.003812461E0;-7.776673883E-2;4.059423447E0;8.289336205E0;9.230279578E0
7.005984387E0;-1.160518974E-1;4.064209461E0;8.236693382E0;9.185553030E0
7.008145835E0;-1.543370634E-1;4.049852371E0;8.174480438E0;9.123993347E0
7.010320009E0;-2.021935135E-1;4.021138668E0;8.126624107E0;9.069314075E0
7.012499228E0;-2.350948304E-1;4.011567116E0;8.074580193E0;9.019245289E0
7.014674532E0;-2.733799815E-1;3.978067636E0;8.041080475E0;8.975451740E0
7.016843874E0;-3.068794906E-1;3.968496323E0;7.998009682E0;8.933716861E0
7.019012667E0;-3.260220885E-1;3.944568157E0;7.964509964E0;8.893780260E0
7.021183555E0;-3.451646566E-1;3.930809498E0;7.935796261E0;8.862689447E0
7.023354403E0;-3.738785386E-1;3.916452408E0;7.898109436E0;8.823747350E0
7.025526257E0;-3.930211067E-1;3.934996843E0;7.845467091E0;8.785785088E0
7.027695641E0;-3.882354796E-1;3.934996843E0;7.788039684E0;8.734328198E0
7.029857312E0;-4.025924206E-1;3.926023722E0;7.768897057E0;8.713868509E0
7.032039370E0;-4.169493318E-1;3.906881094E0;7.706683636E0;8.650464686E0
7.034208376E0;-4.265206456E-1;3.873381615E0;7.659425259E0;8.593707017E0
7.036382347E0;-4.169493318E-1;3.882952929E0;7.606783390E0;8.550691418E0
7.038550357E0;-4.169493318E-1;3.849453449E0;7.534998417E0;8.471619665E0
7.040721732E0;-4.217349887E-1;3.873381615E0;7.467999458E0;8.423298727E0
7.042893516E0;-4.408775866E-1;3.854238987E0;7.410571575E0;8.364574244E0
7.045062095E0;-4.313062727E-1;3.878765583E0;7.353144169E0;8.324636732E0
7.047224785E0;-4.408775866E-1;3.888336897E0;7.281359196E0;8.266300781E0
7.049406364E0;-4.600201547E-1;3.888336897E0;7.238288403E0;8.229435057E0
7.051576032E0;-4.600201547E-1;3.893122435E0;7.181458950E0;8.181770804E0
7.053750114E0;-4.552344978E-1;3.883551121E0;7.138388157E0;8.139151874E0
7.055917646E0;-4.504488707E-1;3.864408493E0;7.128817081E0;8.121366275E0
7.058088881E0;-4.552344978E-1;3.864408493E0;7.085746288E0;8.083853778E0
7.060259992E0;-4.552344978E-1;3.859622955E0;7.023532867E0;8.027075541E0
7.062431928E0;-4.313062727E-1;3.860221148E0;6.975676060E0;7.984196196E0
7.064602206E0;-4.504488707E-1;3.869792461E0;6.918248653E0;7.939796113E0
7.066771162E0;-4.462614357E-1;3.884149313E0;6.860820770E0;7.896621227E0
7.068930983E0;-4.462614357E-1;3.898506403E0;6.812964439E0;7.862187094E0
7.071102074E0;-4.319044948E-1;3.903291941E0;6.765107632E0;7.822334098E0
7.073272993E0;-4.462614357E-1;3.922434568E0;6.702894211E0;7.779038052E0
7.075448886E0;-4.271188378E-1;3.917648792E0;6.646064758E0;7.726614998E0
7.077627760E0;-4.031906128E-1;3.922434568E0;6.607779503E0;7.694855786E0
7.079791324E0;-3.888336718E-1;3.903890133E0;6.574280262E0;7.655893858E0
7.081971602E0;-3.649054468E-1;3.908675671E0;6.535995007E0;7.624311917E0
7.084138228E0;-3.409772217E-1;3.889533281E0;6.502495766E0;7.584667810E0
7.086299280E0;-3.457628787E-1;3.879961967E0;6.469594002E0;7.551774850E0
7.088464735E0;-3.122633696E-1;3.865604877E0;6.436094761E0;7.514234841E0
7.090640221E0;-2.931207716E-1;3.870390654E0;6.388238430E0;7.474987213E0
7.092815037E0;-3.026920557E-1;3.879961967E0;6.345167637E0;7.443579763E0
7.094986444E0;-2.644068897E-1;3.885345697E0;6.302096844E0;7.408255315E0
7.097157698E0;-2.356930375E-1;3.909274101E0;6.292525291E0;7.411737296E0
7.099327273E0;-2.117647976E-1;3.928416491E0;6.259026051E0;7.392746956E0
7.101499301E0;-1.932204217E-1;3.933202267E0;6.278168201E0;7.410992522E0
7.103669234E0;-1.740778536E-1;3.942773581E0;6.254240036E0;7.395355639E0
7.105839685E0;-1.453639716E-1;3.961916208E0;6.249454498E0;7.400918338E0
7.108009302E0;-1.166501045E-1;3.942773581E0;6.244668961E0;7.386133033E0
7.110181135E0;-1.022931710E-1;3.952344894E0;6.268597126E0;7.411261970E0
7.112352777E0;-7.836493850E-2;3.961916208E0;6.239883423E0;7.391824283E0
7.114524459E0;-9.272187948E-2;3.961916208E0;6.254240036E0;7.404113439E0
7.116693750E0;-5.443671346E-2;3.990629911E0;6.220740795E0;7.390920544E0
7.118865290E0;-4.965107143E-2;4.004986763E0;6.239284992E0;7.414247191E0
7.121035191E0;-3.529413417E-2;4.009772778E0;6.234499454E0;7.412726007E0
7.123206923E0;-2.572284266E-2;4.028914928E0;6.239284992E0;7.427078455E0
7.125376825E0;-1.615155302E-2;4.004986763E0;6.258427620E0;7.430215079E0
7.127548517E0;-6.580262445E-3;4.033700943E0;6.282355785E0;7.465840931E0
7.129719008E0;2.991028363E-3;4.033700943E0;6.315855503E0;7.494049838E0
7.131891616E0;1.256231871E-2;4.019343853E0;6.344569206E0;7.510581950E0
7.134061569E0;7.776673418E-3;4.028914928E0;6.378068924E0;7.544002862E0
7.136234604E0;2.213360928E-2;4.038486481E0;6.382854462E0;7.553190983E0
7.138404831E0;1.256231871E-2;4.076771736E0;6.415755749E0;7.601456928E0
7.140575363E0;2.213360928E-2;4.100699902E0;6.406184196E0;7.606275405E0
7.142744919E0;2.691925503E-2;4.138985157E0;6.430112839E0;7.647108859E0
7.144916723E0;3.170489892E-2;4.148556232E0;6.434898376E0;7.656333400E0
7.147087438E0;3.589234129E-2;4.177269936E0;6.448657036E0;7.683492041E0
7.149259597E0;5.024927482E-2;4.215555191E0;6.467799664E0;7.720483343E0
7.151429611E0;5.024927482E-2;4.229912281E0;6.482156754E0;7.740351353E0
7.153600438E0;6.939185411E-2;4.258625984E0;6.501298904E0;7.772232494E0
7.155770584E0;7.896314561E-2;4.287340164E0;6.495915413E0;7.783600575E0
7.157941920E0;9.332008660E-2;4.311268330E0;6.481558323E0;7.785007485E0
7.160112909E0;8.374879509E-2;4.359124660E0;6.481558323E0;7.811503054E0
7.162283442E0;1.028913707E-1;4.383052826E0;6.486343861E0;7.829073725E0
7.164454616E0;1.172483116E-1;4.421338081E0;6.461817741E0;7.830521446E0
7.166627915E0;1.220339537E-1;4.445266247E0;6.447460651E0;7.832307013E0
7.168795223E0;1.459621787E-1;4.469194412E0;6.476174355E0;7.869932523E0
7.170967891E0;1.501496136E-1;4.507479668E0;6.466603279E0;7.883963206E0
7.173137864E0;1.597209126E-1;4.507479668E0;6.471388817E0;7.888076885E0
7.175308274E0;1.740778536E-1;4.550550461E0;6.470790863E0;7.912581563E0
7.177479732E0;1.788634956E-1;4.569094658E0;6.470790863E0;7.923367500E0
7.179650946E0;1.980060786E-1;4.593621254E0;6.470790863E0;7.937990742E0
7.181822058E0;2.075773627E-1;4.616951466E0;6.485147476E0;7.963445673E0
7.183994431E0;1.980060786E-1;4.636094093E0;6.489933014E0;7.978208156E0
7.186167069E0;2.123630047E-1;4.674378872E0;6.484549522E0;7.996517892E0
7.188336107E0;2.171486616E-1;4.688735962E0;6.513263226E0;8.028324626E0
7.190505763E0;2.123630047E-1;4.722235680E0;6.513263226E0;8.047807509E0
7.192675503E0;2.219343036E-1;4.760520458E0;6.517450809E0;8.073968970E0
7.194846198E0;2.123630047E-1;4.779663086E0;6.493522644E0;8.065737015E0
7.197012916E0;2.219343036E-1;4.803591251E0;6.507879257E0;8.091738761E0
7.199189572E0;2.069791555E-1;4.827519894E0;6.479165554E0;8.082535182E0
7.201361253E0;2.069791555E-1;4.861019135E0;6.450451851E0;8.079645814E0
7.203533209E0;1.926222295E-1;4.865804672E0;6.497709751E0;8.119937835E0
7.205702735E0;1.686939895E-1;4.884947300E0;6.507281303E0;8.138542729E0
7.207871344E0;1.686939895E-1;4.884947300E0;6.540780544E0;8.165352284E0
7.210042974E0;1.686939895E-1;4.904089928E0;6.545566559E0;8.180647728E0
7.212213884E0;1.543370634E-1;4.913063049E0;6.559923172E0;8.197231269E0
7.214385220E0;1.351944804E-1;4.922634602E0;6.526423931E0;8.175868045E0
7.216558276E0;1.160518974E-1;4.941776752E0;6.550352097E0;8.206201198E0
7.218735745E0;1.064806059E-1;4.999204636E0;6.525825500E0;8.221300601E0
7.220898138E0;9.690931439E-2;5.018347263E0;6.506682873E0;8.217671366E0
7.223070614E0;9.690931439E-2;5.037489891E0;6.530611038E0;8.248307484E0
7.225237648E0;1.016949639E-1;5.056632519E0;6.544369698E0;8.270952124E0
7.227410530E0;9.690931439E-2;5.094917774E0;6.549155712E0;8.298133470E0
7.229580726E0;9.690931439E-2;5.104488850E0;6.544369698E0;8.300239308E0
7.231752000E0;9.212367237E-2;5.114060402E0;6.553941250E0;8.313618134E0
7.233924730E0;8.733802289E-2;5.157131195E0;6.582654953E0;8.362713455E0
7.236099392E0;8.733802289E-2;5.180460930E0;6.582056999E0;8.376650746E0
7.238276934E0;1.112662554E-1;5.213960648E0;6.610770702E0;8.420217046E0
7.240451260E0;1.016949639E-1;5.213960648E0;6.629913330E0;8.435133565E0
7.242627601E0;1.256231815E-1;5.247459888E0;6.634698868E0;8.459955410E0
7.244787961E0;1.256231815E-1;5.271388054E0;6.681957245E0;8.511866177E0
7.246958320E0;1.351944804E-1;5.295316696E0;6.696314335E0;8.538107643E0
7.249125863E0;1.393819153E-1;5.324030399E0;6.734599113E0;8.586009098E0
7.251301663E0;1.298106313E-1;5.338387489E0;6.753741741E0;8.609776960E0
7.253476051E0;1.393819153E-1;5.357530117E0;6.786643028E0;8.647605441E0
7.255641212E0;1.298106313E-1;5.400600910E0;6.796214581E0;8.681697623E0
7.257812813E0;1.250249892E-1;5.409573555E0;6.853642464E0;8.732212338E0
7.259981921E0;1.106680483E-1;5.433502197E0;6.900900364E0;8.783940994E0
7.262154945E0;9.631111473E-2;5.443073273E0;6.953542709E0;8.831085929E0
7.264328438E0;8.195417374E-2;5.467001438E0;7.015756130E0;8.894698156E0
7.266496427E0;7.238288224E-2;5.481358528E0;7.054041386E0;8.933645978E0
7.268665434E0;7.238288224E-2;5.495117188E0;7.125227451E0;8.998356429E0
7.270834165E0;5.324030295E-2;5.495117188E0;7.197012424E0;9.055171742E0
7.273008207E0;4.366901144E-2;5.523830891E0;7.244868755E0;9.110583844E0
7.275177366E0;3.409772366E-2;5.538187981E0;7.311269760E0;9.172096503E0
7.277351357E0;4.366901144E-2;5.557330608E0;7.392625332E0;9.248607450E0
7.279521299E0;2.931207791E-2;5.580660820E0;7.440482140E0;9.300828396E0
7.281693438E0;1.016949583E-2;5.609374523E0;7.502097130E0;9.367318042E0
7.283865894E0;-8.973085321E-3;5.638088226E0;7.545167923E0;9.419006229E0
7.286043059E0;-1.375873014E-2;5.666802406E0;7.573882103E0;9.459203398E0
7.288206470E0;-3.290131316E-2;5.694917679E0;7.640282631E0;9.529275342E0
7.290375506E0;-5.204389244E-2;5.704489231E0;7.683353424E0;9.569630390E0
7.292546161E0;-7.537391037E-2;5.714060307E0;7.735995770E0;9.617785450E0
7.294717874E0;-8.494520187E-2;5.737988472E0;7.807182312E0;9.689366493E0
7.296888671E0;-9.451649338E-2;5.751747608E0;7.888537884E0;9.763225075E0
7.299058908E0;-1.040877849E-1;5.775675774E0;7.954938889E0;9.831089341E0
7.301230517E0;-1.088734269E-1;5.775675774E0;8.041080475E0;9.900972643E0
7.303402942E0;-9.451649338E-2;5.799603939E0;8.098507881E0;9.961434089E0
7.305574086E0;-1.088734269E-1;5.823532104E0;8.189435959E0;1.004948959E1
7.307742330E0;-9.930214286E-2;5.832505226E0;8.231907845E0;1.008921627E1
7.309914468E0;-1.040877849E-1;5.842076302E0;8.284550667E0;1.013777439E1
7.312084604E0;-9.930214286E-2;5.861218929E0;8.365905762E0;1.021528891E1
7.314256112E0;-1.040877849E-1;5.866004944E0;8.432905197E0;1.027301019E1
7.316424641E0;-9.451649338E-2;5.875576019E0;8.489734650E0;1.032506278E1
7.318593566E0;-8.973085135E-2;5.870790482E0;8.547162056E0;1.036958108E1
7.320768208E0;-9.451649338E-2;5.870192051E0;8.604590416E0;1.041667242E1
7.322941223E0;-1.040877849E-1;5.879763603E0;8.647661209E0;1.045774826E1
7.325111786E0;-9.930214286E-2;5.879763603E0;8.714659691E0;1.051317148E1
7.327282206E0;-1.040877849E-1;5.903691769E0;8.752346992E0;1.055784015E1
7.329451374E0;-1.040877849E-1;5.937191010E0;8.785846710E0;1.060434693E1
7.331623718E0;-1.136590764E-1;5.970690727E0;8.824131966E0;1.065492239E1
7.333799143E0;-1.088734269E-1;5.994618893E0;8.828319550E0;1.067176345E1
7.335964630E0;-1.286142170E-1;6.041877270E0;8.857032776E0;1.072230629E1
7.338137186E0;-1.477568001E-1;6.070590973E0;8.866603851E0;1.074665393E1
7.340304554E0;-1.381855011E-1;6.099305153E0;8.875576973E0;1.077016644E1
7.342468312E0;-1.621137410E-1;6.123233318E0;8.904291153E0;1.080771336E1
7.344649719E0;-1.573280841E-1;6.175875187E0;8.904291153E0;1.083755449E1
7.346820048E0;-1.573280841E-1;6.238088608E0;8.898907661E0;1.086871930E1
7.348992300E0;-1.525424421E-1;6.305087566E0;8.907880783E0;1.091456543E1
7.351157359E0;-1.286142170E-1;6.376872540E0;8.903095245E0;1.095199297E1
7.353315572E0;-1.286142170E-1;6.419344902E0;8.935996056E0;1.100347927E1
7.355503764E0;-1.052841991E-1;6.443273067E0;8.959924698E0;1.103662553E1
7.357675772E0;-9.092725813E-2;6.443273067E0;9.046066284E0;1.110654540E1
7.359849141E0;-7.118647546E-2;6.419344902E0;9.093922615E0;1.113159849E1
7.362012462E0;-9.032905847E-2;6.385845661E0;9.165707588E0;1.117127476E1
7.364171244E0;-1.094716340E-1;6.342774391E0;9.251849174E0;1.121781994E1
7.366359813E0;-1.429711580E-1;6.333203316E0;9.314062119E0;1.126417587E1
7.368533234E0;-1.908276081E-1;6.313462734E0;9.404989243E0;1.132916809E1
7.370702616E0;-2.530409992E-1;6.332605362E0;9.481559753E0;1.140464361E1
7.372871480E0;-3.200400174E-1;6.351747513E0;9.543174744E0;1.146818670E1
7.375043681E0;-3.816552162E-1;6.399005890E0;9.595218658E0;1.153954757E1
7.377212373E0;-4.295116663E-1;6.437291145E0;9.619147301E0;1.158236558E1
7.379384522E0;-4.869394004E-1;6.451648235E0;9.633503914E0;1.160453672E1
7.381553997E0;-5.347958803E-1;6.465406895E0;9.643074989E0;1.162223680E1
7.383725800E0;-5.970092416E-1;6.465406895E0;9.675976753E0;1.165257193E1
7.385894939E0;-6.161518097E-1;6.474977970E0;9.661619186E0;1.164696819E1
7.388066397E0;-6.687939167E-1;6.465406895E0;9.699904442E0;1.167634009E1
7.390237723E0;-6.975077987E-1;6.455835342E0;9.723833084E0;1.169261549E1
7.392410248E0;-7.166503668E-1;6.350551128E0;9.676574707E0;1.159651609E1
7.394580741E0;-7.447660565E-1;6.287739754E0;9.887143135E0;1.174078137E1
7.396752880E0;-7.782655358E-1;6.397809505E0;9.987043381E0;1.188607165E1
7.398921093E0;-8.123632669E-1;6.479165554E0;9.991230965E0;1.193583749E1
7.401091899E0;-8.027920127E-1;6.507281303E0;1.005823040E1;1.200654754E1
7.403262513E0;-7.878368497E-1;6.449853420E0;1.013479996E1;1.203891466E1
7.405431103E0;-7.447660565E-1;6.354140759E0;1.025503922E1;1.208700172E1
7.407593406E0;-7.256234884E-1;6.239284992E0;1.037527943E1;1.212854607E1
7.409776225E0;-6.969096065E-1;6.148357868E0;1.047577763E1;1.216675406E1
7.411947674E0;-6.771687865E-1;6.062216282E0;1.057687473E1;1.220980356E1
7.414118125E0;-6.771687865E-1;6.000002861E0;1.071087265E1;1.229558396E1
7.416274710E0;-6.723831892E-1;5.961717606E0;1.080179977E1;1.235609381E1
7.418458366E0;-6.771687865E-1;5.904289722E0;1.087358475E1;1.239169238E1
7.420629416E0;-6.628118753E-1;5.827719688E0;1.099860954E1;1.246479235E1
7.422804547E0;-6.574280262E-1;5.746363640E0;1.109432220E1;1.251147041E1
7.424972628E0;-6.909275651E-1;5.665007591E0;1.120020485E1;1.257037313E1
7.427144605E0;-6.765705943E-1;5.574080467E0;1.130548859E1;1.262308176E1
7.429314871E0;-6.951149702E-1;5.502295494E0;1.138265705E1;1.266188462E1
7.431486065E0;-7.142575383E-1;5.420341492E0;1.144487095E1;1.268366417E1
7.433655438E0;-7.046862841E-1;5.353940487E0;1.149332523E1;1.269873169E1
7.435826907E0;-7.286145091E-1;5.310271740E0;1.152682495E1;1.271210284E1
7.437997144E0;-7.286145091E-1;5.276772022E0;1.154118156E1;1.271117909E1
7.440171327E0;-7.046862841E-1;5.277370453E0;1.155075264E1;1.271876992E1
7.442351717E0;-6.951149702E-1;5.243870735E0;1.150828075E1;1.266577637E1
7.444512698E0;-6.903293133E-1;5.224728107E0;1.151785183E1;1.266630369E1
7.446681002E0;-6.520441771E-1;5.205585480E0;1.152263737E1;1.266074459E1
7.448849469E0;-6.137589812E-1;5.191228867E0;1.149870968E1;1.263114728E1
7.451019493E0;-5.850451589E-1;5.143372059E0;1.150887871E1;1.261946287E1
7.453180585E0;-5.371887088E-1;5.096114159E0;1.150409317E1;1.259377270E1
7.455365268E0;-4.941178858E-1;5.067399979E0;1.145683479E1;1.253721494E1
7.457535556E0;-4.606183469E-1;5.033900738E0;1.143290615E1;1.250054675E1
7.459710146E0;-4.414757788E-1;5.024329185E0;1.141376400E1;1.247849323E1
7.461879315E0;-4.319044948E-1;5.005186558E0;1.140897846E1;1.246608293E1
7.464052950E0;-4.175475538E-1;5.015356064E0;1.135693455E1;1.242208134E1
7.466220625E0;-4.031906128E-1;5.010570526E0;1.132822037E1;1.239342392E1
7.468390690E0;-4.271188378E-1;5.010570526E0;1.127557850E1;1.234612968E1
7.470563102E0;-4.175475538E-1;5.020142078E0;1.121815109E1;1.229727963E1
7.472742220E0;-4.366901219E-1;5.029713154E0;1.116072273E1;1.224950793E1
7.474903446E0;-4.654040039E-1;5.039284706E0;1.106979561E1;1.217174458E1
7.477074955E0;-5.084748268E-1;5.063212872E0;1.101236820E1;1.213123756E1
7.479243564E0;-5.515456200E-1;5.087141037E0;1.094536877E1;1.208239645E1
7.481415937E0;-5.994020700E-1;5.058426857E0;1.085922718E1;1.199457294E1
7.483587527E0;-6.376872063E-1;5.077569485E0;1.079222870E1;1.194405949E1
7.485756300E0;-6.855437160E-1;5.077569485E0;1.074437141E1;1.190349525E1
7.487928135E0;-7.190431952E-1;5.111069202E0;1.063430214E1;1.182067822E1
7.490098798E0;-7.477570772E-1;5.130211830E0;1.055294609E1;1.175767346E1
7.492271376E0;-7.716853023E-1;5.158925533E0;1.047159004E1;1.169889776E1
7.494445916E0;-7.860422134E-1;5.178068161E0;1.040937710E1;1.165269856E1
7.496629032E0;-8.291130662E-1;5.201996326E0;1.033280659E1;1.159806390E1
7.498782820E0;-8.243274093E-1;5.211567879E0;1.026102161E1;1.153813330E1
7.500954237E0;-8.099704385E-1;5.226522923E0;1.020359421E1;1.149286425E1
7.503117120E0;-8.243274093E-1;5.236093998E0;1.017009449E1;1.146852292E1
7.505286401E0;-8.195417523E-1;5.221737385E0;1.011266708E1;1.141070662E1
7.507455682E0;-8.338986635E-1;5.231308460E0;1.003131104E1;1.134412519E1
7.509629561E0;-8.434699774E-1;5.236093998E0;9.973882675E0;1.129630283E1
7.511801466E0;-8.386843204E-1;5.240880013E0;9.959526062E0;1.128549397E1
7.513971134E0;-8.721838593E-1;5.255236626E0;9.921240807E0;1.126096070E1
7.516151311E0;-8.913264275E-1;5.236093998E0;9.850054741E0;1.119083203E1
7.518313684E0;-9.008977413E-1;5.202594757E0;9.778269768E0;1.111274802E1
7.520493076E0;-9.008977413E-1;5.159523964E0;9.720842361E0;1.104205961E1
7.522661615E0;-9.391828775E-1;5.140381336E0;9.716654778E0;1.103263182E1
7.524836949E0;-9.439685345E-1;5.193023205E0;9.706484795E0;1.104872905E1
7.527006149E0;-9.631111026E-1;5.240880013E0;9.639486313E0;1.101426814E1
7.529177190E0;-9.583254457E-1;5.245665550E0;9.591629982E0;1.097427722E1
7.531344689E0;-9.678967595E-1;5.231906891E0;9.543772697E0;1.092672280E1
7.533503575E0;-9.678967595E-1;5.155336380E0;9.534799576E0;1.088240416E1
7.535690048E0;-9.774680734E-1;5.088337421E0;9.525228500E0;1.084327439E1
7.537859370E0;-9.870393276E-1;5.045266628E0;9.511469841E0;1.081189255E1
7.540034377E0;-9.822536707E-1;4.992624283E0;9.487542152E0;1.076589874E1
7.542201624E0;-9.966106415E-1;4.939982414E0;9.459425926E0;1.071808742E1
7.544372604E0;-1.005583763E0;4.911268711E0;9.440283775E0;1.068881269E1
7.546540807E0;-9.912267923E-1;4.901697159E0;9.425926208E0;1.067039130E1
7.548704178E0;-9.864411354E-1;4.859224796E0;9.412167549E0;1.063832833E1
7.550881637E0;-9.960124493E-1;4.820939541E0;9.388239861E0;1.060059180E1
7.553042363E0;-9.816554785E-1;4.801796913E0;9.349954605E0;1.055663546E1
7.555230057E0;-9.672985673E-1;4.758726120E0;9.317052841E0;1.050659861E1
7.557397935E0;-9.481559992E-1;4.725226402E0;9.297910690E0;1.047272207E1
7.559575891E0;-9.194421172E-1;4.668396950E0;9.279366493E0;1.042813245E1
7.561749425E0;-8.907282352E-1;4.630111694E0;9.245866776E0;1.037869855E1
7.563892664E0;-8.572286963E-1;4.615755081E0;9.232108116E0;1.035721277E1
7.566082698E0;-8.285148144E-1;4.601397991E0;9.198608398E0;1.031860924E1
7.568249345E0;-7.902296782E-1;4.572684288E0;9.169894218E0;1.027720120E1
7.570429215E0;-7.567301393E-1;4.558925152E0;9.122037888E0;1.022585030E1
7.572592331E0;-7.519445419E-1;4.520640373E0;9.079565048E0;1.017055119E1
7.574758673E0;-7.088736892E-1;4.487140656E0;9.046066284E0;1.012266014E1
7.576936214E0;-6.993024349E-1;4.472783566E0;9.022735596E0;1.009477956E1
7.579106818E0;-6.705885530E-1;4.439882278E0;8.989236832E0;1.004831441E1
7.581279078E0;-6.705885530E-1;4.420739651E0;8.974879265E0;1.002701780E1
7.583450557E0;-6.514459848E-1;4.396811485E0;8.941978455E0;9.985755444E0
7.585623693E0;-6.227321029E-1;4.368097782E0;8.894122124E0;9.928417893E0
7.587792314E0;-6.035895348E-1;4.329812527E0;8.846264839E0;9.867522407E0
7.589961818E0;-6.035895348E-1;4.320241451E0;8.775078773E0;9.799531316E0
7.592131567E0;-5.988038778E-1;4.292125702E0;8.732007980E0;9.748275360E0
7.594300513E0;-5.700899959E-1;4.277768612E0;8.650651932E0;9.667372225E0
7.596464016E0;-5.748756528E-1;4.277768612E0;8.589036942E0;9.612561672E0
7.598645667E0;-5.605186820E-1;4.244269371E0;8.545966148E0;9.558323132E0
7.600817155E0;-5.413761139E-1;4.240081787E0;8.464610100E0;9.482668707E0
7.602989844E0;-4.839483798E-1;4.230510235E0;8.369495392E0;9.390414048E0
7.605156531E0;-4.271188378E-1;4.264009953E0;8.254639626E0;9.300714313E0
7.607319200E0;-4.845465720E-1;4.244867325E0;8.240283012E0;9.282022846E0
7.609500168E0;-5.413761139E-1;4.149154663E0;8.231309891E0;9.233798516E0
7.611670365E0;-5.653043389E-1;4.077968121E0;8.145168304E0;9.126508626E0
7.613846828E0;-5.653043389E-1;4.049253941E0;8.078767776E0;9.054419653E0
7.616030046E0;-5.605186820E-1;4.044468403E0;8.050053596E0;9.026365202E0
7.618206234E0;-5.222335458E-1;4.044468403E0;8.040482521E0;9.015531693E0
7.620353705E0;-4.935196638E-1;4.025325775E0;8.016553879E0;8.983982711E0
7.622539151E0;-4.743770957E-1;4.021138668E0;7.983054638E0;8.951187137E0
7.624704668E0;-4.552344978E-1;4.011567116E0;7.916653633E0;8.886693081E0
7.626883084E0;-4.408775866E-1;3.992424488E0;7.840083599E0;8.809128060E0
7.629043688E0;-4.456632137E-1;3.987638950E0;7.744370461E0;8.722107195E0
7.631198625E0;-4.408775866E-1;3.954737663E0;7.677969456E0;8.647863204E0
7.633392982E0;-4.313062727E-1;3.930809498E0;7.558328629E0;8.530276670E0
7.635564582E0;-4.217349887E-1;3.911666870E0;7.491927624E0;8.462149705E0
7.637739581E0;-3.978067636E-1;3.887738705E0;7.429714203E0;8.394844584E0
7.639899360E0;-3.786641955E-1;3.893122435E0;7.357929707E0;8.333001766E0
7.642057227E0;-3.547359705E-1;3.883551121E0;7.310073376E0;8.285226592E0
7.644246039E0;-3.212364316E-1;3.873979807E0;7.277172089E0;8.250342175E0
7.646413602E0;-2.691925466E-1;3.864408493E0;7.210172653E0;8.184907288E0
7.648578866E0;-2.404786795E-1;3.845864296E0;7.171887875E0;8.141527981E0
7.650755856E0;-2.069791555E-1;3.836292982E0;7.128817081E0;8.098148998E0
7.652925402E0;-1.830509305E-1;3.817150354E0;7.086344242E0;8.051112916E0
7.655101998E0;-1.543370634E-1;3.812962770E0;7.057630539E0;8.023257059E0
