58 ; 79
59 ; 79
59 ; 78
61 ; 78
60 ; 77
61 ; 79
59 ; 77
60 ; 78
59 ; 78
60 ; 78
59 ; 78
58 ; 80
57 ; 80
58 ; 80
57 ; 79
58 ; 80
57 ; 79
58 ; 79
58 ; 79
58 ; 78
59 ; 77
61 ; 78
60 ; 77
61 ; 79
59 ; 77
59 ; 77
59 ; 77
59 ; 78
58 ; 79
58 ; 80
58 ; 80
57 ; 80
57 ; 79
59 ; 78
59 ; 78
59 ; 78
59 ; 79
59 ; 78
60 ; 77
60 ; 77
60 ; 77
59 ; 78
59 ; 78
58 ; 78
59 ; 79
57 ; 79
59 ; 79
58 ; 79
58 ; 80
57 ; 79
59 ; 78
59 ; 78
60 ; 78
60 ; 77
61 ; 79
60 ; 77
59 ; 78
59 ; 77
59 ; 79
58 ; 79
58 ; 81
57 ; 79
58 ; 80
58 ; 79
59 ; 79
57 ; 79
58 ; 79
58 ; 78
59 ; 78
59 ; 77
60 ; 77
60 ; 77
61 ; 78
59 ; 77
59 ; 78
59 ; 78
58 ; 79
59 ; 79
57 ; 80
58 ; 80
57 ; 80
58 ; 79
58 ; 78
58 ; 78
60 ; 78
59 ; 78
60 ; 77
60 ; 77
60 ; 78
60 ; 77
60 ; 79
59 ; 78
57 ; 79
58 ; 79
57 ; 80
59 ; 80
57 ; 80
59 ; 79
58 ; 79
59 ; 78
59 ; 78
61 ; 78
61 ; 77
61 ; 79
60 ; 77
59 ; 78
59 ; 77
59 ; 79
58 ; 79
58 ; 80
57 ; 79
58 ; 81
58 ; 78
58 ; 79
57 ; 79
59 ; 78
58 ; 79
59 ;  ; 17686
9770 ; 17683
9775 ; 17701
9779 ; 17722
9785 ; 17745
9791 ; 17763
9795 ; 17780
9800 ; 17795
9803 ; 17804
9805 ; 17809
9805 ; 17811
9806 ; 17816
9808 ; 17825
9813 ; 17836
9819 ; 17850
9823 ; 17858
9828 ; 17874
9832 ; 17891
9835 ; 17906
9837 ; 17909
9840 ; 17911
9843 ; 17914
9848 ; 17922
9851 ; 17936
9852 ; 17945
9853 ; 17951
9856 ; 17964
9858 ; 17975
9860 ; 17983
9860 ; 17981
9852 ; 17953
9848 ; 17938
9852 ; 17956
9857 ; 17977
9859 ; 17980
9864 ; 17989
9868 ; 18007
9873 ; 18037
9877 ; 18068
9878 ; 18087
9875 ; 18084
9872 ; 18072
9873 ; 18069
9875 ; 18078
9877 ; 18088
9880 ; 18093
9882 ; 18104
9884 ; 18117
9885 ; 18118
9885 ; 18113
9885 ; 18103
9883 ; 18092
9883 ; 18085
9886 ; 18087
9889 ; 18087
9891 ; 18091
9893 ; 18106
9896 ; 18114
9896 ; 18120
9890 ; 18089
9879 ; 18043
9874 ; 18028
9877 ; 18041
9881 ; 18059
9884 ; 18074
9887 ; 18090
9891 ; 18104
9892 ; 18106
9892 ; 18094
9889 ; 18074
9886 ; 18050
9886 ; 18038
9888 ; 18034
9891 ; 18037
9895 ; 18044
9899 ; 18057
9902 ; 18075
9904 ; 18092
9906 ; 18107
